InspectionID,Facility_ID,Facility_Name,Facility_Address,Facility_Address_2,Facility_City,Facility_State,Facility_Postal_Code,Facility_County,Venue_Type,Inspection_Date,Inspection_Score,Inspection_Purpose,Inspection_Passed,No_Imminent_Health_Hazards,Disinfectant,Free_Chlorine,Free_Bromine,pH,Enclosure,Main_Drain_Visible,Safety_Equipment,Disinfectant_Level,pH_Balance,Inspection_Notes,OBJECTID
1513492,66059,COUNTRY INN & SUITES,1241 KENTUCKY MILLS DR,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2019/11/04,89,ROUTINE,TRUE,TRUE,BROMINE,,5.8499999,7.5,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - flow meter: installation, accessibility, operating, good repair| Disinfectant Level - disinfectant free residual| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2886
1513495,29311,ROYAL AMBASSADOR,1602 GARDINER LN,,LOUISVILLE,KY,40205,JEFFERSON,POOL,2019/11/01,89,ROUTINE,FALSE,TRUE,BROMINE,,6.4000001,7.8000002,TRUE,TRUE,TRUE,FALSE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| Disinfectant Level - disinfectant free residual",2887
1513495,29311,ROYAL AMBASSADOR,1602 GARDINER LN,,LOUISVILLE,KY,40205,JEFFERSON,POOL,2019/11/01,89,ROUTINE,TRUE,TRUE,BROMINE,,6.4000001,7.8000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| Disinfectant Level - disinfectant free residual",2888
1513905,78826,HOLIDAY INN LOU. AIRPORT SOUTH,6551 PARAMOUNT PARK,,LOUISVILLE,KY,40213,JEFFERSON,POOL,2019/11/06,90,FOLLOW-UP,FALSE,TRUE,BROMINE,,4.5,7.5,TRUE,TRUE,TRUE,FALSE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained",2889
1513905,78826,HOLIDAY INN LOU. AIRPORT SOUTH,6551 PARAMOUNT PARK,,LOUISVILLE,KY,40213,JEFFERSON,POOL,2019/11/06,90,FOLLOW-UP,TRUE,TRUE,BROMINE,,4.5,7.5,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained",2890
1513936,94925,U OF L - SOCCER COMPLEX #1,337 BYRNE AVE,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2019/11/06,97,FOLLOW-UP,FALSE,TRUE,CHLORINE,0.89999998,,7.4000001,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,2891
1513938,94926,U OF L - SOCCER COMPLEX #2,337 BYRNE AVE,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2019/11/06,98,FOLLOW-UP,TRUE,TRUE,CHLORINE,2.25,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE," other - operator testing frequency, log sheets maintained",2892
1514446,33311,WATERFORD PLACE,4105 WATERFORD CIR,,LOUISVILLE,KY,40207,JEFFERSON,POOL,2019/11/07,92,ROUTINE,FALSE,TRUE,BROMINE,,4.1999998,7.8000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - filter type ~, values, sight glass, air release, gauges, operating, good repair| other - turover rate ~ hrs.(min.)",2893
1514446,33311,WATERFORD PLACE,4105 WATERFORD CIR,,LOUISVILLE,KY,40207,JEFFERSON,POOL,2019/11/07,92,ROUTINE,TRUE,TRUE,BROMINE,,4.1999998,7.8000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - filter type ~, values, sight glass, air release, gauges, operating, good repair| other - turover rate ~ hrs.(min.)",2894
1514449,29469,YMCA SOUTHEAST,5930 SIX MILE LANE,,LOUISVILLE,KY,40218,JEFFERSON,POOL,2019/11/08,,OTHER,TRUE,TRUE,CHLORINE,4.1999998,,7.5,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,2895
1514451,71464,COMFORT SUITES,6535 PARAMOUNT PARK DR,,LOUISVILLE,KY,40213,JEFFERSON,POOL,2019/11/08,,OTHER,TRUE,TRUE,CHLORINE,3.2,,8.3000002,TRUE,TRUE,TRUE,FALSE,FALSE, Disinfectant Level - disinfectant free residual| other - disinfectant combined residual| pH Balance - ph(7.2-7.8),2896
1514453,78826,HOLIDAY INN LOU. AIRPORT SOUTH,6551 PARAMOUNT PARK,,LOUISVILLE,KY,40213,JEFFERSON,POOL,2019/11/08,,OTHER,TRUE,TRUE,BROMINE,,3.2,7.8000002,TRUE,TRUE,TRUE,FALSE,TRUE," Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained",2897
1514454,99898,BEAR PADDLE SWIM CLUB,2915 HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2019/11/08,,OTHER,TRUE,TRUE,CHLORINE,1.6,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE, other - disinfectant combined residual| other - total alkalinity (50-180 ppm),2898
1514468,64505,HOLIDAY INN EXPRESS,1520 ALLIANT AVE,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2019/11/05,90,ROUTINE,FALSE,TRUE,BROMINE,,8.1000004,7.8000002,TRUE,TRUE,TRUE,FALSE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - flow meter: installation, accessibility, operating, good repair| Disinfectant Level - disinfectant free residual",2899
1514468,64505,HOLIDAY INN EXPRESS,1520 ALLIANT AVE,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2019/11/05,90,ROUTINE,TRUE,TRUE,BROMINE,,8.1000004,7.8000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - flow meter: installation, accessibility, operating, good repair| Disinfectant Level - disinfectant free residual",2900
1514469,64504,HOLIDAY INN EXPRESS,1520 ALLIANT AVE,,LOUISVILLE,KY,40299,JEFFERSON,HOT TUB / SPA,2019/11/05,92,ROUTINE,FALSE,TRUE,BROMINE,,0.89999998,7.5,TRUE,TRUE,TRUE,FALSE,TRUE," Disinfectant Level - disinfectant free residual| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - temperature (heated facilities)",2901
1514469,64504,HOLIDAY INN EXPRESS,1520 ALLIANT AVE,,LOUISVILLE,KY,40299,JEFFERSON,HOT TUB / SPA,2019/11/05,92,ROUTINE,TRUE,TRUE,BROMINE,,0.89999998,7.5,TRUE,TRUE,TRUE,TRUE,TRUE," Disinfectant Level - disinfectant free residual| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - temperature (heated facilities)",2902
1514737,73219,HAMPTON INN & SUITES LOUISVILLE EAST,1451 ALLIANT AVE,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2019/11/11,90,ROUTINE,FALSE,TRUE,BROMINE,,1.6,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - operator testing frequency, log sheets maintained",2903
1514737,73219,HAMPTON INN & SUITES LOUISVILLE EAST,1451 ALLIANT AVE,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2019/11/11,90,ROUTINE,TRUE,TRUE,BROMINE,,1.6,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - operator testing frequency, log sheets maintained",2904
1514763,70161,HILTON GARDEN INN,2735 CRITTENDEN DRIVE,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2019/11/11,,OTHER,TRUE,TRUE,CHLORINE,2.4000001,,7.3000002,TRUE,TRUE,TRUE,TRUE,TRUE, other - disinfectant combined residual,2905
1514764,92579,U OF L - TRAINING POOL,2216 S FLOYD ST,,LOUISVILLE,KY,40208,JEFFERSON,POOL,2019/11/11,,OTHER,TRUE,TRUE,CHLORINE,2,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - disinfectant combined residual| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",2906
1515076,66973,ALL ABOUT KIDS,2531 BLANKENBAKER PKWY,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2019/11/12,,OTHER,TRUE,TRUE,BROMINE,,4.5,7.8000002,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,2907
1515178,101850,HOME 2 SUITES,3000 CRITTENDEN DR,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2019/11/12,,OTHER,TRUE,TRUE,CHLORINE,1,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - disinfectant combined residual| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",2908
1515180,78634,SPRING HILL SUITES LOU AIRPORT,820 PHILLIPS LANE,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2019/11/12,,OTHER,TRUE,TRUE,CHLORINE,1.4,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE, other - disinfectant combined residual,2909
1515447,98312,BEST WESTERN PREMIER,4110 DIXIE HIGHWAY,,LOUISVILLE,KY,40216,JEFFERSON,POOL,2019/11/13,,OTHER,TRUE,TRUE,CHLORINE,2.4000001,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE, other - disinfectant combined residual,2910
1515890,102015,THE PARK AT HURSTBOURNE APTS -VARSITY CLUB,6121 BIG BEN DR,,FERN CREEK,KY,40291,JEFFERSON,POOL,2019/11/13,98,ROUTINE,TRUE,TRUE,CHLORINE,1.8,,7.8000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - depth markings and lane lines properly located, spaced sized, contrasting color, good repair",2911
1515895,93920,COMFORT SUITES,1850 RESOURCE WAY,,JEFFERSONTOWN,KY,40299,JEFFERSON,HOT TUB / SPA,2019/11/14,91,ROUTINE,FALSE,TRUE,BROMINE,,6.3000002,7.3000002,TRUE,TRUE,TRUE,FALSE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - depth markings and lane lines properly located, spaced sized, contrasting color, good repair| other - flow meter: installation, accessibility, operating, good repair| Disinfectant Level - disinfectant free residual",2912
1515895,93920,COMFORT SUITES,1850 RESOURCE WAY,,JEFFERSONTOWN,KY,40299,JEFFERSON,HOT TUB / SPA,2019/11/14,91,ROUTINE,TRUE,TRUE,BROMINE,,6.3000002,7.3000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - depth markings and lane lines properly located, spaced sized, contrasting color, good repair| other - flow meter: installation, accessibility, operating, good repair| Disinfectant Level - disinfectant free residual",2913
1515927,106641,EMBASSY SUITES,501 S 4TH ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2019/11/14,,OTHER,TRUE,TRUE,CHLORINE,0.40000001,,8,TRUE,TRUE,TRUE,FALSE,FALSE, pH Balance - ph(7.2-7.8)| Disinfectant Level - disinfectant free residual,2914
1515948,29699,STONEMILL VILLAGE / INDOOR POOL,850 WASHBURN AVE,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2019/11/14,89,ROUTINE,FALSE,TRUE,CHLORINE,5.5999999,,7.8000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - turover rate ~ hrs.(min.)| other - test kits: provided, proper types, fresh reagents, maintained, proper usage| other - operator testing frequency, log sheets maintained| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",2915
1515948,29699,STONEMILL VILLAGE / INDOOR POOL,850 WASHBURN AVE,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2019/11/14,89,ROUTINE,TRUE,TRUE,CHLORINE,5.5999999,,7.8000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - turover rate ~ hrs.(min.)| other - test kits: provided, proper types, fresh reagents, maintained, proper usage| other - operator testing frequency, log sheets maintained| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",2916
1516003,93922,COMFORT SUITES,1850 RESOURCE WAY,,JEFFERSONTOWN,KY,40299,JEFFERSON,POOL,2019/11/14,87,ROUTINE,FALSE,TRUE,CHLORINE,4.1999998,,8,TRUE,TRUE,TRUE,FALSE,FALSE," other - disinfectant combined residual| pH Balance - ph(7.2-7.8)| Disinfectant Level - disinfectant free residual| other - structures, decks, furnishings:  good repair, clean| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",2917
1516003,93922,COMFORT SUITES,1850 RESOURCE WAY,,JEFFERSONTOWN,KY,40299,JEFFERSON,POOL,2019/11/14,87,ROUTINE,TRUE,TRUE,CHLORINE,4.1999998,,8,TRUE,TRUE,TRUE,TRUE,TRUE," other - disinfectant combined residual| pH Balance - ph(7.2-7.8)| Disinfectant Level - disinfectant free residual| other - structures, decks, furnishings:  good repair, clean| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",2918
1516410,105429,TOWNEPLACE SUITES,6601 PARAMOUNT PARK DR,,LOUISVILLE,KY,40213,JEFFERSON,POOL,2019/11/15,92,ROUTINE,FALSE,TRUE,BROMINE,,2.8,7.4000001,TRUE,TRUE,FALSE,FALSE,TRUE," Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2919
1516410,105429,TOWNEPLACE SUITES,6601 PARAMOUNT PARK DR,,LOUISVILLE,KY,40213,JEFFERSON,POOL,2019/11/15,92,ROUTINE,TRUE,TRUE,BROMINE,,2.8,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2920
1517062,91657,PARK LAUREATE APTS  INDOOR,2050 STONYBROOK DRIVE,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2019/11/19,90,ROUTINE,FALSE,TRUE,CHLORINE,5.5999999,,7.8000002,TRUE,TRUE,TRUE,FALSE,TRUE," Disinfectant Level - disinfectant free residual| other - recirculating piping:  identified, approved materials, good repair| other - operator testing frequency, log sheets maintained| other - water heaters:  approved type, thermometers, temperature limiting device, operating, good repair",2921
1517062,91657,PARK LAUREATE APTS  INDOOR,2050 STONYBROOK DRIVE,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2019/11/19,90,ROUTINE,TRUE,TRUE,CHLORINE,5.5999999,,7.8000002,TRUE,TRUE,TRUE,TRUE,TRUE," Disinfectant Level - disinfectant free residual| other - recirculating piping:  identified, approved materials, good repair| other - operator testing frequency, log sheets maintained| other - water heaters:  approved type, thermometers, temperature limiting device, operating, good repair",2922
1517075,70161,HILTON GARDEN INN,2735 CRITTENDEN DRIVE,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2019/11/19,,OTHER,TRUE,TRUE,CHLORINE,2.2,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE, other - disinfectant combined residual,2923
1517076,69696,FOUR POINTS BY SHERATON,2850 CRITTENDEN DR,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2019/11/19,,OTHER,TRUE,TRUE,BROMINE,,1.4,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE, other - disinfectant combined residual,2924
1517079,101850,HOME 2 SUITES,3000 CRITTENDEN DR,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2019/11/19,,OTHER,TRUE,TRUE,CHLORINE,1.4,,8.1999998,TRUE,TRUE,TRUE,TRUE,FALSE, other - disinfectant combined residual| pH Balance - ph(7.2-7.8),2925
1517081,94926,U OF L - SOCCER COMPLEX #2,337 BYRNE AVE,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2019/11/19,,OTHER,TRUE,TRUE,CHLORINE,4,,7.4000001,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,2926
1517082,94925,U OF L - SOCCER COMPLEX #1,337 BYRNE AVE,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2019/11/19,,OTHER,TRUE,TRUE,CHLORINE,0.5,,7.4000001,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,2927
1517083,101516,HOMEWOOD SUITES,635 W MARKET ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2019/11/19,,OTHER,TRUE,TRUE,CHLORINE,7.4000001,,8,TRUE,TRUE,TRUE,FALSE,FALSE, pH Balance - ph(7.2-7.8)| Disinfectant Level - disinfectant free residual,2928
1517385,104039,RESIDENCE INN,401 BULLITT LANE,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2019/11/20,92,ROUTINE,FALSE,TRUE,CHLORINE,1.6,,7.3000002,TRUE,TRUE,FALSE,TRUE,TRUE," other - cyanuric acid (25-50 ppm)| other - temperature (heated facilities)| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2929
1517385,104039,RESIDENCE INN,401 BULLITT LANE,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2019/11/20,92,ROUTINE,TRUE,TRUE,CHLORINE,1.6,,7.3000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - cyanuric acid (25-50 ppm)| other - temperature (heated facilities)| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2930
1517387,29358,CROWNE PLAZA,830 PHILLIPS LN,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2019/11/20,93,ROUTINE,FALSE,TRUE,CHLORINE,1,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - test kits: provided, proper types, fresh reagents, maintained, proper usage| other - structures, decks, furnishings:  good repair, clean| other - recirculating piping:  identified, approved materials, good repair",2931
1517387,29358,CROWNE PLAZA,830 PHILLIPS LN,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2019/11/20,93,ROUTINE,TRUE,TRUE,CHLORINE,1,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - test kits: provided, proper types, fresh reagents, maintained, proper usage| other - structures, decks, furnishings:  good repair, clean| other - recirculating piping:  identified, approved materials, good repair",2932
1517494,101551,HOME 2 SUITES,240 S. HANCOCK ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2019/11/20,,OTHER,TRUE,TRUE,CHLORINE,1.2,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE, other - disinfectant combined residual| other - temperature (heated facilities),2933
1517655,29270,CENTRAL HIGH SCHOOL,1130 W. CHESTNUT ST.,,LOUISVILLE,KY,40213,JEFFERSON,POOL,2019/11/20,92,ROUTINE,FALSE,TRUE,CHLORINE,2,,7.1999998,TRUE,TRUE,FALSE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - lighting, underwater and deck: adequate, operating, good repair| other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2934
1517655,29270,CENTRAL HIGH SCHOOL,1130 W. CHESTNUT ST.,,LOUISVILLE,KY,40213,JEFFERSON,POOL,2019/11/20,92,ROUTINE,TRUE,TRUE,CHLORINE,2,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - lighting, underwater and deck: adequate, operating, good repair| other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2935
1517678,89549,MIRALEA,320 JOE CONWAY CIR,,MASONIC HOME,KY,40041,JEFFERSON,HOT TUB / SPA,2019/11/21,97,ROUTINE,FALSE,TRUE,CHLORINE,2.4000001,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair",2936
1517823,77941,KORT,12613 TAYLORSVILLE RD SUITE 118,,LOUISVILLE,KY,40299,JEFFERSON,HOT TUB / SPA,2019/11/21,97,ROUTINE,FALSE,TRUE,BROMINE,,3.5999999,7.6999998,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,2937
1517836,108274,COVINGTON BY THE LAKE,7321 JEFFERSON BLVD,,LOUISVILLE,KY,40219,JEFFERSON,POOL,2019/11/22,87,ROUTINE,FALSE,TRUE,CHLORINE,2,,6,TRUE,TRUE,FALSE,TRUE,FALSE," other - disinfectant combined residual| pH Balance - ph(7.2-7.8)| other - total alkalinity (50-180 ppm)| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2938
1517836,108274,COVINGTON BY THE LAKE,7321 JEFFERSON BLVD,,LOUISVILLE,KY,40219,JEFFERSON,POOL,2019/11/22,87,ROUTINE,TRUE,TRUE,CHLORINE,2,,6,TRUE,TRUE,TRUE,TRUE,TRUE," other - disinfectant combined residual| pH Balance - ph(7.2-7.8)| other - total alkalinity (50-180 ppm)| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2939
1518383,101828,QUALITY INN,1301 KENTUCKY MILLS DR,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2019/11/25,97,ROUTINE,FALSE,TRUE,BROMINE,,0.44999999,7.8000002,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,2940
1518384,103431,WINGATE BY WYNDHAM,12301 ALLIANT COURT,,JEFFERSONTOWN,KY,40299,JEFFERSON,POOL,2019/11/25,92,ROUTINE,FALSE,TRUE,BROMINE,,7.1999998,7.8000002,TRUE,TRUE,FALSE,TRUE,TRUE," other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",2941
1518384,103431,WINGATE BY WYNDHAM,12301 ALLIANT COURT,,JEFFERSONTOWN,KY,40299,JEFFERSON,POOL,2019/11/25,92,ROUTINE,TRUE,TRUE,BROMINE,,7.1999998,7.8000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",2942
1518446,66478,COURTYARD BY MARRIOTT,819 PHILLIPS LN,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2019/11/25,,OTHER,TRUE,TRUE,CHLORINE,3,,7.3000002,TRUE,TRUE,TRUE,FALSE,TRUE, other - disinfectant combined residual| Disinfectant Level - disinfectant free residual,2943
1518525,95029,HOLIDAY INN HURSTBOURNE,1325 S. HURSTBOURNE PARKWAY,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2019/11/20,,OTHER,TRUE,TRUE,CHLORINE,4.4000001,,7.4000001,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,2944
1518527,47281,YMCA NORTHEAST,9400 MILL BROOK RD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2019/11/20,,OTHER,TRUE,TRUE,CHLORINE,1,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE, other - disinfectant combined residual,2945
1518529,67213,EAST LOUISVILLE EMBASSY SUITES,9940 CORPORATE CAMPUS DR,,LOUISVILLE,KY,40245,JEFFERSON,POOL,2019/11/20,,OTHER,TRUE,TRUE,CHLORINE,4.4000001,,7.1999998,TRUE,TRUE,TRUE,FALSE,TRUE, other - disinfectant combined residual| Disinfectant Level - disinfectant free residual,2946
1518530,97812,HAMPTON INN & HOME2 SUITES,1150 FOREST BRIDGE RD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2019/11/20,,OTHER,TRUE,TRUE,CHLORINE,4,,7.4000001,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,2947
1518532,66119,DRURY INN & SUITES,9501 BLAIRWOOD RD,,LOUISVILLE,KY,40222,JEFFERSON,HOT TUB / SPA,2019/11/19,,OTHER,TRUE,TRUE,BROMINE,,4.8499999,7.1999998,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,2948
1518533,66118,DRURY INN & SUITES,9501 BLAIRWOOD RD,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2019/11/19,,OTHER,TRUE,TRUE,BROMINE,,3.5999999,7.1999998,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,2949
1518696,99125,MAIN & CLAY APARTMENTS,633 E MAIN ST.,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2019/11/25,95,ROUTINE,FALSE,TRUE,CHLORINE,1.2,,6.8000002,TRUE,TRUE,TRUE,TRUE,FALSE, pH Balance - ph(7.2-7.8)| other - total alkalinity (50-180 ppm),2950
1518696,99125,MAIN & CLAY APARTMENTS,633 E MAIN ST.,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2019/11/25,95,ROUTINE,TRUE,TRUE,CHLORINE,1.2,,6.8000002,TRUE,TRUE,TRUE,TRUE,TRUE, pH Balance - ph(7.2-7.8)| other - total alkalinity (50-180 ppm),2951
1518744,71914,MARRIOTT LOUISVILLE DOWNTOWN,280 W JEFFERSON ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2019/11/27,94,ROUTINE,FALSE,TRUE,CHLORINE,2.8,,7.1999998,TRUE,TRUE,TRUE,FALSE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Disinfectant Level - disinfectant free residual",2952
1518929,78169,FAIRFIELD INN / SPRINGHILL SUITES,132 E JEFFERSON ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2019/11/27,,OTHER,TRUE,TRUE,CHLORINE,3,,7.5999999,TRUE,TRUE,TRUE,FALSE,TRUE, other - temperature (heated facilities)| Disinfectant Level - disinfectant free residual,2953
1518930,97064,COURTYARD BY MARRIOTT,100 S. 2ND ST.,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2019/11/27,,OTHER,TRUE,TRUE,CHLORINE,2.5,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE, other - temperature (heated facilities),2954
